Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  279068/1490534     std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > >::allocator(std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > const&) [113]
-----------------------------------------------
                0.00    0.03  279068/279068      std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::vector(std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >&&) [58]
[68]     3.9    0.00    0.03  279068         std::_Vector_base<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_Vector_base(std::_Vector_base<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >&&) [68]
                0.00    0.03  279068/279068      std::_Vector_base<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_Vector_impl&&) [67]
-----------------------------------------------
                0.00    0.03  884809/884809      std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::~vector() [16]
[69]     3.9    0.00    0.03  884809         std::_Vector_base<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::~_Vector_base() [69]
                0.01    0.01  884809/884865      std::_Vector_base<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_M_deallocate(std::vector<unsigned long, std::allocator<unsigned long> >*, unsigned long) [96]
                0.00    0.01  884809/884809      std::_Vector_base<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_Vector_impl::~_Vector_impl() [105]
-----------------------------------------------
                0.01    0.02   56418/56418       Move& std::vector<Move, std::allocator<Move> >::emplace_back<Move>(Move&&) [62]
[70]     3.9    0.01    0.02   56418         void std::vector<Move, std::allocator<Move> >::_M_realloc_insert<Move>(__gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > >, Move&&) [70]
                0.00    0.01   56418/56418       std::vector<Move, std::allocator<Move> >::_M_check_len(unsigned long, char const*) const [104]
                0.00    0.01  112836/112836      std::vector<Move, std::allocator<Move> >::_S_relocate(Move*, Move*, Move*, std::allocator<Move>&) [136]
                0.00    0.00   56418/502290      void std::allocator_traits<std::allocator<Move> >::construct<Move, Move>(std::allocator<Move>&, Move*, Move&&) [107]
                0.00    0.00  112836/141045      std::_Vector_base<Move, std::allocator<Move> >::_M_get_Tp_allocator() [319]
                0.00    0.00  112836/666072      __gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > >::base() const [266]
                0.00    0.00   56418/65821       std::vector<Move, std::allocator<Move> >::begin() [329]
                0.00    0.00   56418/56418       __gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > >::difference_type __gnu_cxx::operator-<Move*, std::vector<Move, std::allocator<Move> > >(__gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > > const&, __gnu_cxx::__normal_iterator<Move*, std::vector<Move, std::allocator<Move> > > const&) [332]
                0.00    0.00   56418/65821       std::_Vector_base<Move, std::allocator<Move> >::_M_allocate(unsigned long) [326]
                0.00    0.00   56418/1271795     Move&& std::forward<Move>(std::remove_reference<Move>::type&) [245]
                0.00    0.00   56418/75224       std::_Vector_base<Move, std::allocator<Move> >::_M_deallocate(Move*, unsigned long) [323]
-----------------------------------------------
                0.01    0.02    9403/9403        MoveGeneration::generateAllMoves(Position, color const&) [4]
[71]     3.7    0.01    0.02    9403         MoveGeneration::generateKingMoves(Position, color const&) [71]
                0.00    0.01   37612/282090      Position::getPieces() const [15]
                0.00    0.00   37612/884797      std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::~vector() [16]
                0.00    0.00    2817/210797      std::vector<Move, std::allocator<Move> >::push_back(Move&&) [63]
                0.00    0.00   37612/3657688     std::vector<unsigned long, std::allocator<unsigned long> >::operator[](unsigned long) [75]
                0.00    0.00   37612/3656152     std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::operator[](unsigned long) [94]
                0.00    0.00    9403/87567       std::vector<unsigned long, std::allocator<unsigned long> >::operator[](unsigned long) const [322]
                0.00    0.00    2817/210797      Move::Move(int, int, piece, color, bool) [299]
-----------------------------------------------
                0.01    0.02 7246664/7246664     lineToNumsVec(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [10]
[72]     3.7    0.01    0.02 7246664         bool __gnu_cxx::operator!=<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [72]
                0.02    0.00 14493328/14493328     __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::base() const [91]
-----------------------------------------------
                0.01    0.02 1633572/1633572     unsigned long* std::__copy_move_a1<false, unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*) [42]
[73]     3.7    0.01    0.02 1633572         unsigned long* std::__copy_move_a2<false, unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*) [73]
                0.02    0.00 1633572/1633572     unsigned long* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned long>(unsigned long const*, unsigned long const*, unsigned long*) [92]
-----------------------------------------------
                0.02    0.01 1211978/1211978     std::vector<unsigned long, std::allocator<unsigned long> >::vector(std::vector<unsigned long, std::allocator<unsigned long> > const&) [13]
[74]     3.7    0.02    0.01 1211978         __gnu_cxx::__alloc_traits<std::allocator<unsigned long>, unsigned long>::_S_select_on_copy(std::allocator<unsigned long> const&) [74]
                0.01    0.00 1211978/1211978     std::allocator_traits<std::allocator<unsigned long> >::select_on_container_copy_construction(std::allocator<unsigned long> const&) [116]
-----------------------------------------------
                0.00    0.00      13/3657688     Position::setWhitePiecesToInitialConfiguration() [225]
                0.00    0.00      13/3657688     Position::setBlackPiecesToInitialConfiguration() [224]
                0.00    0.00    1536/3657688     fileToLookUpsVec(piece) [188]
                0.00    0.00   18806/3657688     MoveGeneration::generateLeftPawnCaptures(Position, color const&) [131]
                0.00    0.00   18806/3657688     MoveGeneration::generateRightPawnCaptures(Position, color const&) [130]
                0.00    0.00   28209/3657688     MoveGeneration::generateSinglePawnPushes(Position, color const&) [77]
                0.00    0.00   28209/3657688     MoveGeneration::generateDoublePawnPushes(Position, color const&) [84]
                0.00    0.00   37612/3657688     MoveGeneration::generateKnightMoves(Position, color const&) [78]
                0.00    0.00   37612/3657688     MoveGeneration::generateBishopMoves(Position, color const&) [66]
                0.00    0.00   37612/3657688     MoveGeneration::generateRookMoves(Position, color const&) [89]
                0.00    0.00   37612/3657688     MoveGeneration::generateQueenMoves(Position, color const&) [87]
                0.00    0.00   37612/3657688     MoveGeneration::generateKingMoves(Position, color const&) [71]
                0.03    0.00 3374036/3657688     Position::makeMove(Move) [17]
[75]     3.7    0.03    0.00 3657688         std::vector<unsigned long, std::allocator<unsigned long> >::operator[](unsigned long) [75]
-----------------------------------------------
                0.00    0.03 1213559/1213559     std::vector<unsigned long, std::allocator<unsigned long> >::~vector() [38]
[76]     3.7    0.00    0.03 1213559         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [76]
                0.01    0.01 1213559/1213559     std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [90]
                0.01    0.00 1213559/1219279     std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long) [126]
-----------------------------------------------
                0.00    0.03    9403/9403        MoveGeneration::generateAllMoves(Position, color const&) [4]
[77]     3.3    0.00    0.03    9403         MoveGeneration::generateSinglePawnPushes(Position, color const&) [77]
                0.00    0.01   72890/210797      std::vector<Move, std::allocator<Move> >::push_back(Move&&) [63]
                0.00    0.01   28209/282090      Position::getPieces() const [15]
                0.00    0.00   28209/884797      std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::~vector() [16]
                0.00    0.00   28209/3657688     std::vector<unsigned long, std::allocator<unsigned long> >::operator[](unsigned long) [75]
                0.00    0.00   28209/3656152     std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::operator[](unsigned long) [94]
